Dataset,Method,Seed,ARI,NMI,AMI,Homogeneity,V-measure,Silhouette
10x_human_lymph_node_D1,Method 3,2428,0.22162510915875777,0.316728810709964,0.31135227233672996,0.2875023703842343,0.31672881070996395,-0.012469265715306562
10x_human_lymph_node_D1,Method 3,999,0.15914917196112452,0.2753213447867283,0.2707929985279463,0.20836601003125907,0.27532134478672826,-0.01737694574291533
10x_human_lymph_node_D1,Method 3,1187,0.20020321641749558,0.29136514653331635,0.2862084782645699,0.29314176367145917,0.29136514653331635,-0.009643504044617775
10x_human_lymph_node_D1,Method 3,42,0.23838784987949796,0.3419634305763518,0.3377648838561418,0.337285378449479,0.3419634305763518,-0.013287961330565593
10x_human_lymph_node_D1,Method 3,3999,0.2608951779769306,0.323028925587386,0.31816723746065817,0.2894573317202566,0.32302892558738605,-0.011664688072115225
Mouse_Brain_E11_S1,Method 1,13,0.30389368738184824,0.4630508680193833,0.4570162310631924,0.5386691880139753,0.46305086801938333,0.10866956258698843
Mouse_Brain_E11_S1,Method 1,2560,0.3034762898799436,0.45538835031638725,0.44926643128452387,0.5273335264644036,0.45538835031638725,0.10683555158267566
Mouse_Brain_E11_S1,Method 1,641,0.3838490181615773,0.47016176749444116,0.46404385709851853,0.5233784891904169,0.4701617674944412,0.0926410169652727
Mouse_Brain_E11_S1,Method 1,1892,0.39712911407983453,0.4990224443607275,0.4932943661553707,0.5673873446159684,0.49902244436072746,0.10596364534103464
Mouse_Brain_E11_S1,Method 1,1173,0.38686810149584594,0.46815282053384033,0.4621168949257037,0.5372079115678802,0.4681528205338403,0.07641768573492987
Mouse_Brain_E11_S1,Method 1,69,0.3857946919389009,0.4554678854598259,0.4492724625120562,0.5197585177138354,0.45546788545982586,0.07689153601792657
Mouse_Brain_E11_S1,Method 1,2024,0.3764429013680368,0.47199164769162,0.46599893186648383,0.541582147749568,0.47199164769162005,0.0743629541972523
Mouse_Brain_E11_S1,Method 1,231,0.3891376045862735,0.4878492598044252,0.4820191133272865,0.5580893783837181,0.4878492598044252,0.10624138383360321
Mouse_Brain_E11_S1,Method 1,1971,0.38086535770891444,0.4729781380982528,0.467003060881128,0.5433595366920211,0.4729781380982528,0.07512598803740823
